Path 1:
  3.4698, -1.6630, 0.1162, 7.6083, 5.6929, 3.5166
  2.7187, 4.5624, 0.3853, 7.6083, 5.6929, 3.5166
  -2.4443, -5.6297, 0.0278, 7.6083, 5.6929, 3.5166
  -1.4841, -4.2843, 0.0141, 7.6083, 5.6929, 3.5166
  -3.8061, -0.7018, 0.0112, 7.6083, 5.6929, 3.5166
  4.7967, -6.7687, 2.5879, 7.6083, 5.6929, 3.5166
  6.1127, -0.6623, 0.2349, 7.6083, 5.6929, 3.5166
  5.1323, 6.5415, 1.8521, 7.6083, 5.6929, 3.5166
  5.9118, -0.7334, 0.2003, 7.6083, 5.6929, 3.5166
  2.2202, -0.1551, 0.4387, 7.6083, 5.6929, 3.5166
  -4.2780, -2.4237, 0.0248, 7.6083, 5.6929, 3.5166
  -4.1951, -5.2504, 0.2543, 7.6083, 5.6929, 3.5166
  -5.8994, 1.6659, 0.0005, 7.6083, 5.6929, 3.5166
  -2.6639, 6.7865, 0.0599, 7.6083, 5.6929, 3.5166
  -7.8739, -2.0371, 0.0555, 7.6083, 5.6929, 3.5166
  7.4043, -7.7301, 1.2443, 7.6083, 5.6929, 3.5166
  0.0435, 6.7576, 1.1774, 7.6083, 5.6929, 3.5166
  3.1434, -4.0416, 1.4405, 7.6083, 5.6929, 3.5166

Path 3:
  4.3401, 4.2455, 0.3294, 4.3401, 4.2455, 0.3294
  -0.9986, 6.2684, 0.4076, -0.9986, 6.2684, 0.4076
  -5.7063, 7.1147, 1.0206, -5.7063, 7.1147, 1.0206
  -4.6339, -5.9372, 0.4625, -5.7063, 7.1147, 1.0206
  5.1359, -6.4464, 2.3005, 5.1359, -6.4464, 2.3005
  0.3720, -6.4970, 0.0558, 5.1359, -6.4464, 2.3005
  1.4727, 1.1560, 0.8984, 5.1359, -6.4464, 2.3005
  -7.6929, -3.1748, 0.2493, 5.1359, -6.4464, 2.3005
  -6.3964, 6.7117, 2.6344, -6.3964, 6.7117, 2.6344
  -7.8126, -2.2404, 0.0755, -6.3964, 6.7117, 2.6344
  0.5701, 1.4386, 0.9951, -6.3964, 6.7117, 2.6344
  2.8703, -0.7409, 0.2036, -6.3964, 6.7117, 2.6344
  2.9998, -4.5519, 1.4992, -6.3964, 6.7117, 2.6344
  1.0467, -5.0675, 1.1449, -6.3964, 6.7117, 2.6344
  -3.4923, 1.3826, 0.0378, -6.3964, 6.7117, 2.6344
  7.7093, -0.3461, 0.4186, -6.3964, 6.7117, 2.6344
  -5.8802, -7.1452, 0.9793, -6.3964, 6.7117, 2.6344
  2.9325, 3.1300, 0.2746, -6.3964, 6.7117, 2.6344
  0.3014, -3.0910, 0.5902, -6.3964, 6.7117, 2.6344
  3.5867, -1.6156, 0.0972, -6.3964, 6.7117, 2.6344
  5.0484, -5.4494, 1.0591, -6.3964, 6.7117, 2.6344
  -2.7728, -4.2761, 0.0246, -6.3964, 6.7117, 2.6344
  7.8306, -6.9551, 0.7018, -6.3964, 6.7117, 2.6344
  5.0395, 7.7679, 1.5635, -6.3964, 6.7117, 2.6344
  -0.8113, -3.1285, 0.0726, -6.3964, 6.7117, 2.6344
  -1.8751, 6.3262, 0.1536, -6.3964, 6.7117, 2.6344
  5.7971, -7.2210, 2.9602, 5.7971, -7.2210, 2.9602
  0.4886, 6.7538, 1.4874, 5.7971, -7.2210, 2.9602
  3.1437, 5.0189, 0.5024, 5.7971, -7.2210, 2.9602
  0.6621, 6.7729, 1.6104, 5.7971, -7.2210, 2.9602
  -7.3662, -7.0409, 1.3470, 5.7971, -7.2210, 2.9602

Path 4:
  0.1458, 4.1579, 0.3533, 0.1458, 4.1579, 0.3533
  7.4186, -1.8649, 1.6264, 7.4186, -1.8649, 1.6264
  0.3496, -1.3654, 0.2802, 7.4186, -1.8649, 1.6264
  -2.9531, -2.1806, 0.0116, 7.4186, -1.8649, 1.6264
  5.4071, -6.4624, 2.3184, 5.4071, -6.4624, 2.3184
  1.2151, 6.8687, 1.9514, 5.4071, -6.4624, 2.3184
  -4.4307, 7.2440, 0.0821, 5.4071, -6.4624, 2.3184
  2.5628, -3.3588, 1.9697, 5.4071, -6.4624, 2.3184
  3.4279, 7.9816, 1.5689, 5.4071, -6.4624, 2.3184
  3.6798, -5.2539, 0.7871, 5.4071, -6.4624, 2.3184
  3.6820, -3.0089, 0.4248, 5.4071, -6.4624, 2.3184
  0.5853, 6.3467, 1.2856, 5.4071, -6.4624, 2.3184
  7.1579, 3.6937, 0.7881, 5.4071, -6.4624, 2.3184
  -5.6824, -0.1911, 0.0018, 5.4071, -6.4624, 2.3184
  -6.9767, -0.2300, 0.0023, 5.4071, -6.4624, 2.3184
  -0.0417, 2.2316, 0.7849, 5.4071, -6.4624, 2.3184
  3.6095, -7.8172, 1.8620, 5.4071, -6.4624, 2.3184
  -3.4637, -1.9212, 0.0100, 5.4071, -6.4624, 2.3184
  1.2407, 7.3509, 2.2263, 5.4071, -6.4624, 2.3184
  6.4647, 3.0404, 0.3039, 5.4071, -6.4624, 2.3184
  2.0624, -1.6251, 0.3363, 5.4071, -6.4624, 2.3184
  1.8314, -7.4708, 0.2674, 5.4071, -6.4624, 2.3184
  4.5318, -3.3856, 0.1692, 5.4071, -6.4624, 2.3184
  7.5035, 6.4792, 4.2508, 7.5035, 6.4792, 4.2508
  5.4270, -4.1961, 0.3134, 7.5035, 6.4792, 4.2508
  7.4847, 0.7502, 0.0605, 7.5035, 6.4792, 4.2508
  -3.9417, -0.8618, 0.0086, 7.5035, 6.4792, 4.2508
  -6.5681, -1.5049, 0.0243, 7.5035, 6.4792, 4.2508
  0.1569, -2.6566, 0.3291, 7.5035, 6.4792, 4.2508
  5.2784, 7.4926, 1.8975, 7.5035, 6.4792, 4.2508
  -7.0227, 6.5237, 3.6562, 7.5035, 6.4792, 4.2508

Path 5:
  3.5140, 2.0305, 0.2311, 3.5140, 2.0305, 0.2311
  4.6676, 0.4623, 0.0546, 3.5140, 2.0305, 0.2311
  -3.7671, 4.3877, 0.0098, 3.5140, 2.0305, 0.2311
  1.1231, -0.9824, 0.3814, 1.1231, -0.9824, 0.3814
  7.6234, -0.5016, 0.5151, 7.6234, -0.5016, 0.5151
  -2.9029, 2.6786, 0.0648, 7.6234, -0.5016, 0.5151
  -0.8460, 5.5425, 0.3032, 7.6234, -0.5016, 0.5151
  1.8882, -1.1397, 0.3061, 7.6234, -0.5016, 0.5151
  -5.6088, 5.8900, 1.1907, -5.6088, 5.8900, 1.1907
  0.3366, -7.1306, 0.0234, -5.6088, 5.8900, 1.1907
  -1.6285, -4.6425, 0.0102, -5.6088, 5.8900, 1.1907
  7.8454, -4.5296, 0.5229, -5.6088, 5.8900, 1.1907
  -3.9369, -4.5870, 0.1390, -5.6088, 5.8900, 1.1907
  -2.3102, 7.0469, 0.1117, -5.6088, 5.8900, 1.1907
  7.6399, 6.0241, 3.8966, 7.6399, 6.0241, 3.8966
  -2.1026, -5.8096, 0.0164, 7.6399, 6.0241, 3.8966
  4.3293, -5.6489, 1.1026, 7.6399, 6.0241, 3.8966
  -5.1016, 4.6167, 0.1644, 7.6399, 6.0241, 3.8966
  2.3291, -7.4342, 0.5201, 7.6399, 6.0241, 3.8966
  3.1940, -2.7565, 0.6519, 7.6399, 6.0241, 3.8966
  -6.9966, -1.2155, 0.0157, 7.6399, 6.0241, 3.8966
  -7.7503, -1.1393, 0.0131, 7.6399, 6.0241, 3.8966
  -4.1373, 2.6001, 0.0099, 7.6399, 6.0241, 3.8966
  -3.2551, 7.8722, 0.0273, 7.6399, 6.0241, 3.8966
  0.0382, 7.0813, 1.3063, 7.6399, 6.0241, 3.8966
  -3.6028, 1.4757, 0.0317, 7.6399, 6.0241, 3.8966
  -6.3260, -2.4244, 0.0914, 7.6399, 6.0241, 3.8966
  -7.6110, -2.5182, 0.1144, 7.6399, 6.0241, 3.8966
  4.6534, -6.4441, 2.1313, 7.6399, 6.0241, 3.8966
  6.7165, -7.4235, 2.0718, 7.6399, 6.0241, 3.8966
  3.8381, 6.3690, 1.1088, 7.6399, 6.0241, 3.8966

Path 6:
  -0.8432, 5.3397, 0.2676, -0.8432, 5.3397, 0.2676
  1.0887, 6.8095, 1.8609, 1.0887, 6.8095, 1.8609
  -0.7016, 1.0949, 0.6759, 1.0887, 6.8095, 1.8609
  7.8140, -6.3673, 0.5486, 1.0887, 6.8095, 1.8609
  7.6282, 1.6775, 0.0451, 1.0887, 6.8095, 1.8609
  -5.8912, 3.4612, 0.0542, 1.0887, 6.8095, 1.8609
  3.1917, -3.2410, 1.0237, 1.0887, 6.8095, 1.8609
  -5.8324, -3.2275, 0.2003, 1.0887, 6.8095, 1.8609
  -5.4001, 1.8490, 0.0011, 1.0887, 6.8095, 1.8609
  -4.8001, -7.7037, 0.3992, 1.0887, 6.8095, 1.8609
  -5.0209, 7.1100, 0.3326, 1.0887, 6.8095, 1.8609
  2.6093, -3.7868, 2.2636, 2.6093, -3.7868, 2.2636
  0.2912, -7.5894, 0.0176, 2.6093, -3.7868, 2.2636
  4.2452, 3.9786, 0.2486, 2.6093, -3.7868, 2.2636
  -2.5895, 7.3851, 0.0787, 2.6093, -3.7868, 2.2636
  5.1539, -4.9624, 0.6439, 2.6093, -3.7868, 2.2636
  -6.7276, -6.5664, 1.4056, 2.6093, -3.7868, 2.2636
  -7.0904, 3.1520, 0.0498, 2.6093, -3.7868, 2.2636
  -1.1136, 0.1603, 0.4092, 2.6093, -3.7868, 2.2636
  4.1085, 2.1770, 0.1253, 2.6093, -3.7868, 2.2636
  -3.8611, 5.5846, 0.0256, 2.6093, -3.7868, 2.2636
  -6.9108, -3.9689, 0.5484, 2.6093, -3.7868, 2.2636
  -4.0630, 2.6537, 0.0110, 2.6093, -3.7868, 2.2636
  -4.0093, -6.3055, 0.2565, 2.6093, -3.7868, 2.2636
  2.1440, 5.8766, 1.1898, 2.6093, -3.7868, 2.2636
  6.3482, -1.4923, 0.6634, 2.6093, -3.7868, 2.2636
  3.8416, 2.8882, 0.1508, 2.6093, -3.7868, 2.2636
  1.9557, -3.5349, 2.6398, 1.9557, -3.5349, 2.6398
  -0.9274, 0.3192, 0.4926, 1.9557, -3.5349, 2.6398
  -5.2036, -1.7738, 0.0206, 1.9557, -3.5349, 2.6398
  2.7613, 0.4630, 0.4058, 1.9557, -3.5349, 2.6398

Path 7:
  -2.2297, 1.8091, 0.1927, -2.2297, 1.8091, 0.1927
  -6.8634, -6.6059, 1.4273, -6.8634, -6.6059, 1.4273
  -7.6994, 1.8822, 0.0006, -6.8634, -6.6059, 1.4273
  -4.6580, -5.4190, 0.4193, -6.8634, -6.6059, 1.4273
  3.8282, -7.3730, 2.0864, 3.8282, -7.3730, 2.0864
  -3.3695, -5.0689, 0.0895, 3.8282, -7.3730, 2.0864
  5.0208, -1.6559, 0.1120, 3.8282, -7.3730, 2.0864
  1.1194, 1.4540, 0.9732, 3.8282, -7.3730, 2.0864
  -6.0189, 5.5681, 1.6998, 3.8282, -7.3730, 2.0864
  4.6992, -4.4172, 0.3566, 3.8282, -7.3730, 2.0864
  3.8328, -0.1527, 0.1144, 3.8282, -7.3730, 2.0864
  -7.6696, 4.1341, 0.4542, 3.8282, -7.3730, 2.0864
  -4.6805, -1.2050, 0.0066, 3.8282, -7.3730, 2.0864
  6.4595, -6.6652, 1.8983, 3.8282, -7.3730, 2.0864
  -4.2928, 7.1891, 0.0619, 3.8282, -7.3730, 2.0864
  0.1811, -4.4109, 0.6229, 3.8282, -7.3730, 2.0864
  2.7528, -4.0741, 2.0805, 3.8282, -7.3730, 2.0864
  4.4591, 4.4385, 0.4183, 3.8282, -7.3730, 2.0864
  0.5788, 2.9023, 0.6680, 3.8282, -7.3730, 2.0864
  -4.1597, -5.4314, 0.2610, 3.8282, -7.3730, 2.0864
  -7.4671, 7.3437, 2.1236, -7.4671, 7.3437, 2.1236
  -4.4614, -3.9489, 0.1512, -7.4671, 7.3437, 2.1236
  0.2769, -1.2146, 0.3032, -7.4671, 7.3437, 2.1236
  7.2152, -4.2653, 0.6549, -7.4671, 7.3437, 2.1236
  7.0434, 4.0122, 1.0890, -7.4671, 7.3437, 2.1236
  0.8333, -3.6536, 1.5781, -7.4671, 7.3437, 2.1236
  1.9582, 3.3685, 0.4278, -7.4671, 7.3437, 2.1236
  -4.6440, -6.1487, 0.4770, -7.4671, 7.3437, 2.1236
  3.1033, -6.5458, 0.9497, -7.4671, 7.3437, 2.1236
  7.2343, -3.1995, 1.4349, -7.4671, 7.3437, 2.1236
  -3.1289, 7.9674, 0.0334, -7.4671, 7.3437, 2.1236

Path 8:
  -1.6034, -2.8441, 0.0189, -1.6034, -2.8441, 0.0189
  -7.6765, 5.3219, 2.3214, -7.6765, 5.3219, 2.3214
  1.7935, 1.8709, 0.7809, -7.6765, 5.3219, 2.3214
  2.4497, -3.9473, 2.5320, 2.4497, -3.9473, 2.5320
  -3.4751, -6.0769, 0.1342, 2.4497, -3.9473, 2.5320
  1.3842, -7.6783, 0.1337, 2.4497, -3.9473, 2.5320
  6.0977, 1.3004, 0.0246, 2.4497, -3.9473, 2.5320
  1.1892, 2.4512, 0.7874, 2.4497, -3.9473, 2.5320
  4.9171, 1.1056, 0.0455, 2.4497, -3.9473, 2.5320
  -2.4744, 6.8493, 0.0821, 2.4497, -3.9473, 2.5320
  -4.3614, -3.9303, 0.1353, 2.4497, -3.9473, 2.5320
  -2.8797, -1.8646, 0.0153, 2.4497, -3.9473, 2.5320
  -2.0133, -0.5828, 0.1247, 2.4497, -3.9473, 2.5320
  0.8351, 1.3516, 0.9991, 2.4497, -3.9473, 2.5320
  7.0620, 4.7872, 2.1166, 2.4497, -3.9473, 2.5320
  -6.4345, 5.7951, 2.7279, -6.4345, 5.7951, 2.7279
  -1.2714, 0.9179, 0.4607, -6.4345, 5.7951, 2.7279
  -3.8492, -2.0190, 0.0111, -6.4345, 5.7951, 2.7279
  -3.5585, -5.9382, 0.1468, -6.4345, 5.7951, 2.7279
  4.7423, 7.3467, 1.5055, -6.4345, 5.7951, 2.7279
  -2.3141, -2.2927, 0.0172, -6.4345, 5.7951, 2.7279
  -5.9031, -7.8074, 0.7644, -6.4345, 5.7951, 2.7279
  0.8750, -3.4072, 1.4866, -6.4345, 5.7951, 2.7279
  3.0363, -7.0663, 1.0526, -6.4345, 5.7951, 2.7279
  3.1932, 7.4874, 1.7194, -6.4345, 5.7951, 2.7279
  -0.7129, -1.5726, 0.1459, -6.4345, 5.7951, 2.7279
  -4.7212, -2.5328, 0.0422, -6.4345, 5.7951, 2.7279
  1.2342, 3.1243, 0.5818, -6.4345, 5.7951, 2.7279
  -4.3558, -1.4352, 0.0078, -6.4345, 5.7951, 2.7279
  -5.4325, 6.1809, 0.9654, -6.4345, 5.7951, 2.7279
  -2.2050, -0.4696, 0.1105, -6.4345, 5.7951, 2.7279

Path 9:
  -1.9359, -5.4619, 0.0118, -1.9359, -5.4619, 0.0118
  4.4505, 5.9202, 1.0731, 4.4505, 5.9202, 1.0731
  7.1000, 2.9091, 0.2922, 4.4505, 5.9202, 1.0731
  -0.5390, -4.0892, 0.1608, 4.4505, 5.9202, 1.0731
  -3.2618, -6.1004, 0.1016, 4.4505, 5.9202, 1.0731
  5.2630, -7.9249, 3.3385, 5.2630, -7.9249, 3.3385
  6.1078, 3.0805, 0.2789, 5.2630, -7.9249, 3.3385
  2.4337, -1.0973, 0.2391, 5.2630, -7.9249, 3.3385
  -1.4851, -6.8933, 0.0054, 5.2630, -7.9249, 3.3385
  3.2706, -7.4906, 1.4067, 5.2630, -7.9249, 3.3385
  -7.0715, -1.0493, 0.0117, 5.2630, -7.9249, 3.3385
  1.4131, 5.2968, 0.7841, 5.2630, -7.9249, 3.3385
  -3.5579, 1.3885, 0.0341, 5.2630, -7.9249, 3.3385
  7.3910, -3.3256, 1.4166, 5.2630, -7.9249, 3.3385
  2.0872, 5.9886, 1.2900, 5.2630, -7.9249, 3.3385
  7.5667, 7.3734, 3.9616, 7.5667, 7.3734, 3.9616
  5.7688, 3.6327, 0.4616, 7.5667, 7.3734, 3.9616
  1.4016, -3.6348, 2.4214, 7.5667, 7.3734, 3.9616
  -1.7172, 7.3025, 0.2666, 7.5667, 7.3734, 3.9616
  -0.6698, 1.4557, 0.6959, 7.5667, 7.3734, 3.9616
  -7.7387, -5.0363, 1.0404, 7.5667, 7.3734, 3.9616
  -6.1523, 1.8957, 0.0006, 7.5667, 7.3734, 3.9616
  3.3052, -1.3623, 0.1182, 7.5667, 7.3734, 3.9616
  3.6913, 6.1075, 0.9941, 7.5667, 7.3734, 3.9616
  7.9104, -0.7709, 0.7306, 7.5667, 7.3734, 3.9616
  -4.0254, 0.0939, 0.0119, 7.5667, 7.3734, 3.9616
  2.8199, 6.0678, 1.1716, 7.5667, 7.3734, 3.9616
  2.7513, 7.1818, 1.9026, 7.5667, 7.3734, 3.9616
  1.9727, 6.1914, 1.4769, 7.5667, 7.3734, 3.9616
  -0.8577, 6.5260, 0.5310, 7.5667, 7.3734, 3.9616
  -1.9481, 7.6724, 0.2068, 7.5667, 7.3734, 3.9616

Path 10:
  -5.7935, 3.7114, 0.0880, -5.7935, 3.7114, 0.0880
  7.6579, 4.7865, 2.1367, 7.6579, 4.7865, 2.1367
  -2.2479, -1.0075, 0.0697, 7.6579, 4.7865, 2.1367
  -5.4565, -6.2340, 0.8731, 7.6579, 4.7865, 2.1367
  -2.9123, -1.3718, 0.0229, 7.6579, 4.7865, 2.1367
  2.8451, -3.6799, 1.8380, 7.6579, 4.7865, 2.1367
  3.6041, 0.0212, 0.1595, 7.6579, 4.7865, 2.1367
  6.3447, -2.1190, 0.8760, 7.6579, 4.7865, 2.1367
  3.1589, -0.7433, 0.1594, 7.6579, 4.7865, 2.1367
  -5.3649, 1.9437, 0.0012, 7.6579, 4.7865, 2.1367
  -3.0113, 3.1415, 0.0435, 7.6579, 4.7865, 2.1367
  2.0637, 5.9624, 1.2714, 7.6579, 4.7865, 2.1367
  5.8217, -6.1195, 1.7532, 7.6579, 4.7865, 2.1367
  -4.1467, -6.3953, 0.2972, 7.6579, 4.7865, 2.1367
  -3.3117, 5.5831, 0.0148, 7.6579, 4.7865, 2.1367
  6.5049, 4.3848, 1.3599, 7.6579, 4.7865, 2.1367
  -3.6748, -5.8963, 0.1684, 7.6579, 4.7865, 2.1367
  -2.0664, -4.8471, 0.0119, 7.6579, 4.7865, 2.1367
  -5.0059, 6.4637, 0.4441, 7.6579, 4.7865, 2.1367
  5.7236, -0.6844, 0.1479, 7.6579, 4.7865, 2.1367
  -1.5798, 6.8687, 0.2810, 7.6579, 4.7865, 2.1367
  7.5881, 7.8455, 3.3905, 7.5881, 7.8455, 3.3905
  -2.2313, 5.2585, 0.0537, 7.5881, 7.8455, 3.3905
  -3.6410, -1.9351, 0.0099, 7.5881, 7.8455, 3.3905
  -6.8661, -3.3153, 0.2969, 7.5881, 7.8455, 3.3905
  -3.0339, -2.0314, 0.0119, 7.5881, 7.8455, 3.3905
  0.6988, -3.4768, 1.2729, 7.5881, 7.8455, 3.3905
  -7.9567, 2.3551, 0.0030, 7.5881, 7.8455, 3.3905
  1.9012, -5.8646, 0.6459, 7.5881, 7.8455, 3.3905
  -5.4363, 2.5779, 0.0029, 7.5881, 7.8455, 3.3905
  -5.2055, -2.7522, 0.0806, 7.5881, 7.8455, 3.3905

